"","external_gene_name","reg","orgname"
"5196",NA,"6:788590:788702","eeuropaeus"
"5197",NA,"6:788590:788702","eeuropaeus"
"5198",NA,"6:788590:788702","eeuropaeus"
"5199",NA,"6:788590:788702","eeuropaeus"
"5200",NA,"6:788590:788702","eeuropaeus"
"5201",NA,"6:788590:788694","eeuropaeus"
"5202",NA,"8:59210871:59210994","eeuropaeus"
"5203",NA,"8:59210899:59210999","eeuropaeus"
"5204",NA,"8:59210899:59210999","eeuropaeus"
"5205",NA,"8:59210899:59210999","eeuropaeus"
"5206",NA,"8:59210899:59210999","eeuropaeus"
"5207",NA,"10:40324511:40324715","eeuropaeus"
"5208",NA,"16:7509000:7509300","eeuropaeus"
"5209",NA,"X:103954573:103954641","eeuropaeus"
"5210",NA,"5:61054192:61054299","eeuropaeus"
"5211",NA,"6:788590:788703","eeuropaeus"
"5212",NA,"6:788590:788703","eeuropaeus"
"5213",NA,"8:59210871:59210995","eeuropaeus"
"5214",NA,"8:59210906:59210999","eeuropaeus"
"5215",NA,"22:2852483:2852606","eeuropaeus"
"5216",NA,"1:173413644:173413724","eeuropaeus"
"5217",NA,"2:181579337:181579463","eeuropaeus"
"5218",NA,"6:788590:788702","eeuropaeus"
"5219",NA,"6:788590:788688","eeuropaeus"
"5220",NA,"6:788596:788702","eeuropaeus"
"5221",NA,"8:59210871:59211008","eeuropaeus"
"5222",NA,"X:103954552:103954644","eeuropaeus"
"5223",NA,"X:128001801:128002021","eeuropaeus"
"5224",NA,"2:181579337:181579449","eeuropaeus"
"5225",NA,"2:184890345:184890508","eeuropaeus"
"5226",NA,"7:48494589:48494703","eeuropaeus"
"5227",NA,"8:59210912:59210999","eeuropaeus"
"5228",NA,"10:34232167:34232396","eeuropaeus"
"5229",NA,"10:40324511:40324715","eeuropaeus"
"5230",NA,"22:2852483:2852600","eeuropaeus"
"5231",NA,"1:166097615:166097679","eeuropaeus"
"5232",NA,"1:173413650:173413724","eeuropaeus"
"5233",NA,"2:181579338:181579476","eeuropaeus"
"5234",NA,"2:181579338:181579476","eeuropaeus"
"5235",NA,"3:163889289:163889391","eeuropaeus"
"5236",NA,"6:4426349:4426531","eeuropaeus"
"5237",NA,"6:788598:788702","eeuropaeus"
"5238",NA,"7:60466060:60466402","eeuropaeus"
"5239",NA,"7:85482121:85482234","eeuropaeus"
"5240",NA,"10:19078380:19078558","eeuropaeus"
"5241",NA,"10:34232193:34232396","eeuropaeus"
"5242",NA,"16:3054947:3055021","eeuropaeus"
"5243",NA,"X:103954579:103954641","eeuropaeus"
"5244",NA,"1:204372860:204372991","eeuropaeus"
"5245",NA,"2:53521142:53521213","eeuropaeus"
"5246",NA,"7:85482121:85482232","eeuropaeus"
"5247",NA,"7:85482121:85482216","eeuropaeus"
"5248",NA,"8:59210914:59210999","eeuropaeus"
"5249",NA,"10:40324511:40324715","eeuropaeus"
"5250",NA,"1:173413656:173413724","eeuropaeus"
"5251",NA,"2:50154661:50154733","eeuropaeus"
"5252",NA,"5:86754641:86754813","eeuropaeus"
"5253",NA,"10:75640119:75640207","eeuropaeus"
"5254",NA,"12:1225670:1225878","eeuropaeus"
"5255",NA,"X:18411053:18411187","eeuropaeus"
"5256",NA,"3:111265081:111265313","eeuropaeus"
"5257",NA,"8:59210871:59211005","eeuropaeus"
"5258",NA,"10:40324511:40324715","eeuropaeus"
"5259",NA,"14:31822994:31823059","eeuropaeus"
"5260",NA,"1:173413662:173413724","eeuropaeus"
"5261",NA,"6:66960191:66960343","eeuropaeus"
"5262",NA,"X:103954585:103954641","eeuropaeus"
"5263",NA,"5:3039910:3039987","eeuropaeus"
"5264",NA,"11:8788719:8788866","eeuropaeus"
"5265",NA,"17:64124102:64124249","eeuropaeus"
"5266",NA,"18:52155853:52155930","eeuropaeus"
"5267",NA,"1:173413668:173413724","eeuropaeus"
"5268",NA,"4:760653:760879","eeuropaeus"
"5269",NA,"7:72757649:72757801","eeuropaeus"
"5270",NA,"8:566946:567028","eeuropaeus"
"5271",NA,"17:40611573:40611715","eeuropaeus"
"5272",NA,"X:99515417:99515559","eeuropaeus"
"5273",NA,"3:111265081:111265315","eeuropaeus"
"5274",NA,"5:77534982:77535121","eeuropaeus"
"5275",NA,"5:116643208:116643349","eeuropaeus"
"5276",NA,"16:69523841:69523978","eeuropaeus"
"5277",NA,"17:40611572:40611715","eeuropaeus"
"5278",NA,"3:14870180:14870320","eeuropaeus"
"5279",NA,"5:77534982:77535161","eeuropaeus"
"5280",NA,"5:77534982:77535124","eeuropaeus"
"5281",NA,"7:48494629:48494703","eeuropaeus"
"5282",NA,"9:119503004:119503129","eeuropaeus"
"5283",NA,"12:8803758:8803840","eeuropaeus"
"5284",NA,"X:63995688:63995908","eeuropaeus"
"5285",NA,"X:103954591:103954641","eeuropaeus"
"5286",NA,"X:128001801:128001975","eeuropaeus"
"5287",NA,":63178:63288","eeuropaeus"
"5288",NA,":157246:157687","eeuropaeus"
"5289",NA,"2:110492752:110492883","eeuropaeus"
"5290",NA,"5:42122180:42122320","eeuropaeus"
"5291",NA,"9:74436071:74436202","eeuropaeus"
"5292",NA,"11:117563714:117563927","eeuropaeus"
"5293",NA,"12:21749477:21749557","eeuropaeus"
"5294",NA,"17:40611574:40611711","eeuropaeus"
"5295",NA,"2:5722707:5722841","eeuropaeus"
"5296",NA,"4:47328565:47328685","eeuropaeus"
"5297",NA,"5:77534982:77535144","eeuropaeus"
"5298",NA,"7:12167946:12168046","eeuropaeus"
"5299",NA,"7:117065880:117066023","eeuropaeus"
"5300",NA,"19:63460399:63460521","eeuropaeus"
"5301",NA,":157062:157376","eeuropaeus"
"5302",NA,"3:165580524:165580661","eeuropaeus"
"5303",NA,"5:77534982:77535121","eeuropaeus"
"5304",NA,"5:77534982:77535121","eeuropaeus"
"5305",NA,"5:77534982:77535121","eeuropaeus"
"5306",NA,"5:77534982:77535121","eeuropaeus"
"5307",NA,"5:77534982:77535121","eeuropaeus"
"5308",NA,"5:77534982:77535121","eeuropaeus"
"5309",NA,"5:77534982:77535121","eeuropaeus"
"5310",NA,"5:77534982:77535121","eeuropaeus"
"5311",NA,"5:77534982:77535121","eeuropaeus"
"5312",NA,"5:77534982:77535121","eeuropaeus"
"5313",NA,"5:77534982:77535121","eeuropaeus"
"5314",NA,"5:77534982:77535121","eeuropaeus"
"5315",NA,"5:77534982:77535121","eeuropaeus"
"5316",NA,"5:77534982:77535121","eeuropaeus"
"5317",NA,"5:77534982:77535121","eeuropaeus"
"5318",NA,"5:77534982:77535121","eeuropaeus"
"5319",NA,"5:77534982:77535121","eeuropaeus"
"5320",NA,"5:77534982:77535121","eeuropaeus"
"5321",NA,"5:77534982:77535121","eeuropaeus"
"5322",NA,"5:77534982:77535121","eeuropaeus"
"5323",NA,"5:77534982:77535121","eeuropaeus"
"5324",NA,"7:46361491:46361621","eeuropaeus"
"5325",NA,"7:79191924:79192019","eeuropaeus"
"5326",NA,"7:79191924:79192019","eeuropaeus"
"5327",NA,"7:79191924:79192019","eeuropaeus"
"5328",NA,"7:79191924:79192019","eeuropaeus"
"5329",NA,"7:79191924:79192019","eeuropaeus"
"5330",NA,"7:79191924:79192019","eeuropaeus"
"5331",NA,"7:117065880:117066023","eeuropaeus"
"5332",NA,"9:5198511:5198598","eeuropaeus"
"5333",NA,"9:5198511:5198598","eeuropaeus"
"5334",NA,"9:5198511:5198598","eeuropaeus"
"5335",NA,"9:5198511:5198598","eeuropaeus"
"5336",NA,"9:5198511:5198598","eeuropaeus"
"5337",NA,"9:5198511:5198598","eeuropaeus"
"5338",NA,"9:5198511:5198598","eeuropaeus"
"5339",NA,"9:5198511:5198598","eeuropaeus"
"5340",NA,"9:5198511:5198598","eeuropaeus"
"5341",NA,"9:5198511:5198598","eeuropaeus"
"5342",NA,"9:5198511:5198598","eeuropaeus"
"5343",NA,"9:5198511:5198598","eeuropaeus"
"5344",NA,"9:5198511:5198598","eeuropaeus"
"5345",NA,"9:5198511:5198598","eeuropaeus"
"5346",NA,"9:5198511:5198598","eeuropaeus"
"5347",NA,"9:5198511:5198598","eeuropaeus"
"5348",NA,"9:5198511:5198598","eeuropaeus"
"5349",NA,"9:5198511:5198598","eeuropaeus"
"5350",NA,"9:5198511:5198598","eeuropaeus"
"5351",NA,"9:5198511:5198598","eeuropaeus"
"5352",NA,"9:5198511:5198598","eeuropaeus"
"5353",NA,"9:5198511:5198598","eeuropaeus"
"5354",NA,"9:5198511:5198598","eeuropaeus"
"5355",NA,"9:5198511:5198598","eeuropaeus"
"5356",NA,"9:5198511:5198598","eeuropaeus"
"5357",NA,"9:5198511:5198598","eeuropaeus"
"5358",NA,"9:5198511:5198598","eeuropaeus"
"5359",NA,"9:5198511:5198598","eeuropaeus"
"5360",NA,"9:5198511:5198598","eeuropaeus"
"5361",NA,"9:5198511:5198598","eeuropaeus"
"5362",NA,"9:5198511:5198598","eeuropaeus"
"5363",NA,"9:40186523:40186596","eeuropaeus"
"5364",NA,"9:48244865:48244942","eeuropaeus"
"5365",NA,"9:74436069:74436169","eeuropaeus"
"5366",NA,"10:92836035:92836166","eeuropaeus"
"5367",NA,"15:11201066:11201143","eeuropaeus"
"5368",NA,"17:19875917:19875992","eeuropaeus"
"5369",NA,"18:1629252:1629332","eeuropaeus"
"5370",NA,"1:173413674:173413724","eeuropaeus"
"5371",NA,"3:111265086:111265315","eeuropaeus"
"5372",NA,"5:77534982:77535099","eeuropaeus"
"5373",NA,"6:59667241:59667385","eeuropaeus"
"5374",NA,"8:113376511:113376565","eeuropaeus"
"5375",NA,"9:5198511:5198597","eeuropaeus"
"5376",NA,"9:17480022:17480168","eeuropaeus"
"5377",NA,"11:62154383:62154445","eeuropaeus"
"5378",NA,"11:106694191:106694337","eeuropaeus"
"5379",NA,"13:59119233:59119293","eeuropaeus"
"5380",NA,"18:64528828:64528939","eeuropaeus"
"5381",NA,"3:62507725:62507848","eeuropaeus"
"5382",NA,"4:14745960:14746036","eeuropaeus"
"5383",NA,"5:77534988:77535121","eeuropaeus"
"5384",NA,"6:17650770:17650901","eeuropaeus"
"5385",NA,"9:5198511:5198596","eeuropaeus"
"5386",NA,"9:5198511:5198596","eeuropaeus"
"5387",NA,"9:5198523:5198598","eeuropaeus"
"5388",NA,"9:5198523:5198598","eeuropaeus"
"5389",NA,"9:40186523:40186596","eeuropaeus"
"5390",NA,"10:69771291:69771358","eeuropaeus"
"5391",NA,"15:11731173:11731263","eeuropaeus"
"5392",NA,"15:27239382:27239507","eeuropaeus"
"5393",NA,"5:77534982:77535052","eeuropaeus"
"5394",NA,"5:77534982:77535052","eeuropaeus"
"5395",NA,"5:77534982:77535052","eeuropaeus"
"5396",NA,"5:77534982:77535052","eeuropaeus"
"5397",NA,"5:77534982:77535052","eeuropaeus"
"5398",NA,"5:77534982:77535097","eeuropaeus"
"5399",NA,"5:97368275:97368397","eeuropaeus"
"5400",NA,"7:117065880:117066027","eeuropaeus"
"5401",NA,"7:117065880:117066027","eeuropaeus"
"5402",NA,"7:117065880:117066027","eeuropaeus"
"5403",NA,"7:117065880:117066027","eeuropaeus"
"5404",NA,"9:5198528:5198598","eeuropaeus"
"5405",NA,"9:17480022:17480140","eeuropaeus"
"5406",NA,"10:69771115:69771169","eeuropaeus"
"5407",NA,"10:102743430:102743547","eeuropaeus"
"5408",NA,"13:16969182:16969242","eeuropaeus"
"5409",NA,"18:20005588:20005797","eeuropaeus"
"5410",NA,"X:35848522:35848576","eeuropaeus"
"5411",NA,"1:117966600:117966677","eeuropaeus"
"5412",NA,"2:187252992:187253093","eeuropaeus"
"5413",NA,"3:111265098:111265315","eeuropaeus"
"5414",NA,"3:162849640:162849756","eeuropaeus"
"5415",NA,"3:176510294:176510417","eeuropaeus"
"5416",NA,"5:77534982:77535055","eeuropaeus"
"5417",NA,"5:77534994:77535121","eeuropaeus"
"5418",NA,"5:122314570:122314636","eeuropaeus"
"5419",NA,"7:85482121:85482208","eeuropaeus"
"5420",NA,"9:40186504:40186588","eeuropaeus"
"5421",NA,"X:103950916:103950983","eeuropaeus"
"5422",NA,"2:8051545:8051635","eeuropaeus"
"5423",NA,"3:3162444:3162508","eeuropaeus"
"5424",NA,"3:98986412:98986475","eeuropaeus"
"5425",NA,"3:98986412:98986474","eeuropaeus"
"5426",NA,"4:9754243:9754289","eeuropaeus"
"5427",NA,"7:48494637:48494703","eeuropaeus"
"5428",NA,"7:79191931:79192019","eeuropaeus"
"5429",NA,"7:117065880:117066027","eeuropaeus"
"5430",NA,"7:117065880:117066027","eeuropaeus"
"5431",NA,"9:5198534:5198598","eeuropaeus"
"5432",NA,"9:40186506:40186607","eeuropaeus"
"5433",NA,"10:47798293:47798407","eeuropaeus"
"5434",NA,"13:72887062:72887111","eeuropaeus"
"5435",NA,"14:71543477:71543549","eeuropaeus"
"5436",NA,"14:71543477:71543549","eeuropaeus"
"5437",NA,"17:46606101:46606149","eeuropaeus"
"5438",NA,"18:64528828:64528939","eeuropaeus"
"5439",NA,":78066:78206","eeuropaeus"
"5440",NA,"4:44577275:44577385","eeuropaeus"
"5441",NA,"4:90130408:90130459","eeuropaeus"
"5442",NA,"6:58929563:58929683","eeuropaeus"
"5443",NA,"7:117065880:117066027","eeuropaeus"
"5444",NA,"9:40186504:40186590","eeuropaeus"
"5445",NA,"9:98855432:98855483","eeuropaeus"
"5446",NA,"10:67506248:67506303","eeuropaeus"
"5447",NA,"10:69771123:69771186","eeuropaeus"
"5448",NA,"12:42771546:42771690","eeuropaeus"
"5449",NA,"12:42771562:42771690","eeuropaeus"
"5450",NA,"12:42771580:42771690","eeuropaeus"
"5451",NA,"12:42771580:42771690","eeuropaeus"
"5452",NA,"12:95106635:95106753","eeuropaeus"
"5453",NA,"14:68361107:68361303","eeuropaeus"
"5454",NA,"14:98871787:98871918","eeuropaeus"
"5455",NA,"17:11347523:11347646","eeuropaeus"
"5456",NA,"17:21231891:21232069","eeuropaeus"
"5457",NA,":17490:17603","eeuropaeus"
"5458",NA,"1:36732528:36732638","eeuropaeus"
"5459",NA,"1:161411698:161411764","eeuropaeus"
"5460",NA,"3:16874599:16874709","eeuropaeus"
"5461",NA,"3:72135785:72135925","eeuropaeus"
"5462",NA,"3:98986412:98986466","eeuropaeus"
"5463",NA,"3:98986412:98986466","eeuropaeus"
"5464",NA,"5:77534999:77535121","eeuropaeus"
"5465",NA,"6:58929566:58929683","eeuropaeus"
"5466",NA,"6:58929566:58929683","eeuropaeus"
"5467",NA,"6:58929566:58929683","eeuropaeus"
"5468",NA,"6:58929566:58929683","eeuropaeus"
"5469",NA,"6:58929566:58929683","eeuropaeus"
"5470",NA,"6:58929566:58929683","eeuropaeus"
"5471",NA,"6:58929566:58929683","eeuropaeus"
"5472",NA,"6:58929566:58929683","eeuropaeus"
"5473",NA,"6:58929566:58929683","eeuropaeus"
"5474",NA,"6:58929566:58929683","eeuropaeus"
"5475",NA,"6:58929566:58929683","eeuropaeus"
"5476",NA,"6:58929566:58929683","eeuropaeus"
"5477",NA,"6:58929566:58929683","eeuropaeus"
"5478",NA,"6:58929566:58929683","eeuropaeus"
"5479",NA,"6:58929566:58929683","eeuropaeus"
"5480",NA,"6:58929566:58929683","eeuropaeus"
"5481",NA,"6:58929566:58929683","eeuropaeus"
"5482",NA,"6:58929566:58929683","eeuropaeus"
"5483",NA,"6:58929566:58929683","eeuropaeus"
"5484",NA,"6:58929566:58929683","eeuropaeus"
"5485",NA,"6:58929566:58929683","eeuropaeus"
"5486",NA,"6:58929566:58929683","eeuropaeus"
"5487",NA,"6:58929566:58929683","eeuropaeus"
"5488",NA,"6:58929566:58929683","eeuropaeus"
"5489",NA,"6:58929566:58929683","eeuropaeus"
"5490",NA,"6:58929566:58929683","eeuropaeus"
"5491",NA,"7:117065880:117066006","eeuropaeus"
"5492",NA,"7:126623915:126623996","eeuropaeus"
"5493",NA,"9:5198511:5198601","eeuropaeus"
"5494",NA,"9:40186504:40186591","eeuropaeus"
"5495",NA,"9:40186506:40186607","eeuropaeus"
"5496",NA,"9:40186506:40186588","eeuropaeus"
"5497",NA,"10:47798295:47798405","eeuropaeus"
"5498",NA,"10:102743430:102743547","eeuropaeus"
"5499",NA,"13:59119233:59119292","eeuropaeus"
"5500",NA,"X:128303048:128303269","eeuropaeus"
"5501",NA,"X:128303054:128303269","eeuropaeus"
"5502",NA,"3:3162444:3162510","eeuropaeus"
"5503",NA,"3:40930284:40930476","eeuropaeus"
"5504",NA,"3:98986412:98986475","eeuropaeus"
"5505",NA,"3:98986412:98986475","eeuropaeus"
"5506",NA,"3:98986412:98986475","eeuropaeus"
"5507",NA,"3:98986412:98986475","eeuropaeus"
"5508",NA,"3:98986412:98986475","eeuropaeus"
"5509",NA,"5:55766674:55766871","eeuropaeus"
"5510",NA,"6:1229915:1229998","eeuropaeus"
"5511",NA,"9:5198511:5198590","eeuropaeus"
"5512",NA,"9:5198539:5198598","eeuropaeus"
"5513",NA,"9:40186538:40186607","eeuropaeus"
"5514",NA,"10:102743435:102743547","eeuropaeus"
"5515",NA,"10:102743440:102743505","eeuropaeus"
"5516",NA,"12:42771580:42771690","eeuropaeus"
"5517",NA,"12:42771580:42771685","eeuropaeus"
"5518",NA,"13:59119230:59119290","eeuropaeus"
"5519",NA,"13:59119233:59119293","eeuropaeus"
"5520",NA,"14:42204487:42204536","eeuropaeus"
"5521",NA,"14:71543465:71543553","eeuropaeus"
"5522",NA,"14:71543480:71543537","eeuropaeus"
"5523",NA,"14:71543494:71543579","eeuropaeus"
"5524",NA,"14:71543494:71543579","eeuropaeus"
"5525",NA,"16:76700697:76700767","eeuropaeus"
"5526",NA,"18:67270882:67270949","eeuropaeus"
"5527",NA,"22:8865746:8865910","eeuropaeus"
"5528",NA,"X:128303049:128303269","eeuropaeus"
"5529",NA,"2:121678516:121678611","eeuropaeus"
"5530",NA,"3:98986412:98986475","eeuropaeus"
"5531",NA,"3:98986412:98986475","eeuropaeus"
"5532",NA,"3:98986419:98986475","eeuropaeus"
"5533",NA,"4:116772956:116773044","eeuropaeus"
"5534",NA,"5:77534982:77535050","eeuropaeus"
"5535",NA,"7:79191945:79192019","eeuropaeus"
"5536",NA,"8:17381915:17382034","eeuropaeus"
"5537",NA,"9:10231254:10231322","eeuropaeus"
"5538",NA,"9:40186506:40186607","eeuropaeus"
"5539",NA,"10:69771115:69771169","eeuropaeus"
"5540",NA,"10:102743430:102743547","eeuropaeus"
"5541",NA,"12:42771580:42771675","eeuropaeus"
"5542",NA,"13:59119230:59119290","eeuropaeus"
"5543",NA,"13:59119233:59119292","eeuropaeus"
"5544",NA,"13:59119233:59119292","eeuropaeus"
"5545",NA,"13:59119233:59119292","eeuropaeus"
"5546",NA,"13:99964587:99964685","eeuropaeus"
"5547",NA,"14:68361107:68361282","eeuropaeus"
"5548",NA,"14:95144208:95144256","eeuropaeus"
"5549",NA,"14:95144208:95144256","eeuropaeus"
"5550",NA,"14:95144208:95144256","eeuropaeus"
"5551",NA,"14:95144208:95144256","eeuropaeus"
"5552",NA,"15:1512112:1512210","eeuropaeus"
"5553",NA,"16:69130557:69130635","eeuropaeus"
"5554",NA,"X:46679186:46679280","eeuropaeus"
"5555",NA,"X:101941487:101941591","eeuropaeus"
"5556",NA,"D2:17488040:17495593","fcatus"
"5557",NA,"E1:24944149:24951498","fcatus"
"5558",NA,"B4:58776379:58783213","fcatus"
"5559","DPP10","C1:125334487:125338153","fcatus"
"5560",NA,"D2:17484757:17487451","fcatus"
"5561","ZFC3H1","B4:98242908:98245291","fcatus"
"5562",NA,"A1:1008202:1011053","fcatus"
"5563",NA,"D4:31778399:31781743","fcatus"
"5564",NA,"B4:58772853:58775738","fcatus"
"5565",NA,"A1:1003715:1006354","fcatus"
"5566",NA,"B1:96845351:96847386","fcatus"
"5567",NA,"X:68313754:68315900","fcatus"
"5568","CACNA1E","F1:28647220:28649228","fcatus"
"5569","NEO1","B3:34919278:34921172","fcatus"
"5570",NA,"E1:24938749:24940804","fcatus"
"5571","FABP2","B1:106828498:106830202","fcatus"
"5572",NA,"E1:24942214:24943693","fcatus"
"5573",NA,"X:68315890:68317428","fcatus"
"5574","NDST3","B1:107618169:107619267","fcatus"
"5575",NA,"A1:130429039:130430399","fcatus"
"5576",NA,"D2:17487275:17488098","fcatus"
"5577",NA,"B4:49177768:49179005","fcatus"
"5578","ROBO1","C2:32327274:32328457","fcatus"
"5579","SLC8A1","A3:110186076:110187064","fcatus"
"5580",NA,"E2:50952318:50953450","fcatus"
"5581",NA,"A1:1007318:1008200","fcatus"
"5582",NA,"D4:31781957:31783112","fcatus"
"5583",NA,"B1:96847608:96848212","fcatus"
"5584","SLC8A1","A3:110187065:110187734","fcatus"
"5585",NA,"C1:164162725:164163575","fcatus"
"5586",NA,"A1:130580141:130580973","fcatus"
"5587",NA,"C1:41305482:41306077","fcatus"
"5588","ACAP2","C2:73615928:73617219","fcatus"
"5589","RNLS","D2:8042437:8043236","fcatus"
"5590","ATP13A4","C2:75591167:75591592","fcatus"
"5591","MFSD14B","D4:187937:188608","fcatus"
"5592",NA,"B1:131345:132006","fcatus"
"5593",NA,"B1:96844833:96845400","fcatus"
"5594",NA,"B2:147183:147848","fcatus"
"5595",NA,"D3:131446:132107","fcatus"
"5596",NA,"C1:65982472:65982963","fcatus"
"5597",NA,"B3:40832:41510","fcatus"
"5598",NA,"B4:58775776:58776370","fcatus"
"5599","PDE3A","B4:55665382:55665995","fcatus"
"5600","ACAP2","C2:73614798:73615798","fcatus"
"5601",NA,"D4:31777885:31778399","fcatus"
"5602",NA,"B4:10906655:10907191","fcatus"
"5603",NA,"E3:122122:122765","fcatus"
"5604","DPP10","C1:125136842:125137461","fcatus"
"5605","CA1H5orf15","A1:113050461:113051027","fcatus"
"5606",NA,"D2:17487778:17488098","fcatus"
"5607",NA,"E1:24941261:24941896","fcatus"
"5608","PTPRF","C1:34429519:34429875","fcatus"
"5609",NA,"D1:4616417:4616882","fcatus"
"5610","DPP10","C1:125377616:125378065","fcatus"
"5611",NA,"A1:1006372:1007010","fcatus"
"5612",NA,"E3:46735:47217","fcatus"
"5613",NA,"D1:4607945:4608389","fcatus"
"5614",NA,"E3:51831:52303","fcatus"
"5615",NA,"E3:116451:116942","fcatus"
"5616",NA,"D4:31783443:31783926","fcatus"
"5617",NA,"D1:187249:187730","fcatus"
"5618",NA,"D2:80324:80756","fcatus"
"5619",NA,"B4:166543:166975","fcatus"
"5620",NA,"D2:51170128:51170552","fcatus"
"5621",NA,"E1:24940836:24941222","fcatus"
"5622","CLK4","A1:93849132:93849588","fcatus"
"5623",NA,":159139:159549","fcatus"
"5624",NA,":95027:95437","fcatus"
"5625",NA,":13480:13890","fcatus"
"5626","DPT","F1:13330753:13331672","fcatus"
"5627","DPT","F1:13335932:13336588","fcatus"
"5628",NA,"B3:80458909:80459256","fcatus"
"5629",NA,"C2:77607311:77607629","fcatus"
"5630","ITPR2","B4:61986406:61986857","fcatus"
"5631","SLIT1","D2:58394152:58394408","fcatus"
"5632",NA,"X:109468515:109469078","fcatus"
"5633",NA,"A1:137584912:137585664","fcatus"
"5634","RYR2","D2:11856088:11856508","fcatus"
"5635",NA,"B1:96845105:96845400","fcatus"
"5636","FABP2","B1:106830426:106830678","fcatus"
"5637","DPT","F1:13334550:13335029","fcatus"
"5638",NA,"B2:58173167:58173435","fcatus"
"5639","STAU2","F2:25412379:25412629","fcatus"
"5640",NA,"D2:17487195:17487368","fcatus"
"5641",NA,"D2:17487355:17487531","fcatus"
"5642",NA,"E1:24941528:24941896","fcatus"
"5643",NA,"B4:58776149:58776370","fcatus"
"5644",NA,"B4:83125985:83126347","fcatus"
"5645",NA,"E2:50953714:50954003","fcatus"
"5646","TMX3","D3:87646914:87647051","fcatus"
"5647",NA,"D3:126385:126622","fcatus"
"5648",NA,"B3:44152830:44152999","fcatus"
"5649",NA,"C2:109113935:109114607","fcatus"
"5650","FRMPD2","D2:48194474:48194668","fcatus"
"5651",NA,"D4:12451677:12452071","fcatus"
"5652",NA,"A1:1006663:1007010","fcatus"
"5653","SIPA1L2","D2:16294568:16294757","fcatus"
"5654","CAMK1D","B4:11678974:11679385","fcatus"
"5655",NA,"C2:109115934:109116602","fcatus"
"5656",NA,"D2:84747:84988","fcatus"
"5657",NA,"A1:137584517:137584908","fcatus"
"5658",NA,"B4:170930:171170","fcatus"
"5659",NA,"C1:65982848:65982963","fcatus"
"5660",NA,"E3:52471:52661","fcatus"
"5661",NA,"F1:13329197:13329628","fcatus"
"5662","DPT","F1:13335243:13335485","fcatus"
"5663","ST7","A2:136965642:136965990","fcatus"
"5664","DPT","F1:13331745:13332152","fcatus"
"5665",NA,"B1:115047201:115047361","fcatus"
"5666","CD44","D1:90987630:90988104","fcatus"
"5667",NA,"A1:130428662:130428803","fcatus"
"5668","MEGF10","A1:107068289:107068425","fcatus"
"5669",NA,"C1:65982848:65982948","fcatus"
"5670",NA,"D4:49962813:49963097","fcatus"
"5671","DPT","F1:13336631:13336845","fcatus"
"5672","MMP20","D1:1261761:1262177","fcatus"
"5673",NA,"C1:28401493:28401811","fcatus"
"5674",NA,"D2:17487195:17487288","fcatus"
"5675",NA,"D2:17487435:17487531","fcatus"
"5676",NA,"D2:85731131:85731424","fcatus"
"5677",NA,"B3:141382598:141382893","fcatus"
"5678",NA,"A2:149008053:149008159","fcatus"
"5679",NA,"B4:83126578:83126746","fcatus"
"5680",NA,"C1:28401741:28402051","fcatus"
"5681",NA,"C1:28401659:28401987","fcatus"
